order_id,product_id,product_name,division,region,current_production_site,proposed_production_site,current_distance_km,proposed_distance_km,distance_change_km,distance_change_pct,current_lt_pred,proposed_lt_pred,lt_change_days,S_distance,S_cost,S_leadtime,S_utilization,S_risk,composite_score,confidence,recommendation,risk_level,efficiency_class,risk_flags
US-2023-152156-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Gulf,Lot's O' Nuts,Wicked Choccy's,1817.6,201.3,-1616.3,88.93,1347.772,1319.053,-28.719,0.8893,0.9417,0.0213,0.5927,1.0,0.7536,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2023-138233-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Wicked Choccy's,Lot's O' Nuts,2428.5,614.5,-1814.0,74.7,1636.749,1608.183,-28.566,0.747,0.8219,0.0175,0.4416,1.0,0.6396,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2023-140935-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Interior,Wicked Choccy's,Wicked Choccy's,1116.6,1116.6,0.0,0.0,1474.44,1474.44,0.0,0.0,0.6763,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-145177-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1304.686,1304.686,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-158694-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Pacific,Wicked Choccy's,Lot's O' Nuts,2428.5,614.5,-1814.0,74.7,1413.398,1448.133,34.734,0.747,0.8219,-0.0246,0.4416,1.0,0.6334,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2023-119935-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Lot's O' Nuts,Wicked Choccy's,2068.1,1385.4,-682.7,33.01,1349.217,1385.962,36.746,0.3301,0.5984,-0.0272,0.5927,1.0,0.4368,0.8811,STRONG RECOMMEND,Low,MODERATE,
US-2023-162348-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1340.685,1346.297,5.613,0.1241,-0.0001,-0.0042,0.5927,1.0,0.2082,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2023-158694-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1305.876,1314.095,8.219,0.1241,-0.0001,-0.0063,0.5927,1.0,0.2079,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2023-145177-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1397.15,1397.15,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-158694-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1440.893,1440.937,0.044,0.1241,-0.0001,-0.0,0.5927,1.0,0.2089,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2023-137736-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Gulf,Lot's O' Nuts,Wicked Choccy's,1817.6,201.3,-1616.3,88.93,1465.643,1436.559,-29.084,0.8893,0.9417,0.0198,0.5927,1.0,0.7534,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2023-125164-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Atlantic,Wicked Choccy's,Wicked Choccy's,1666.6,1666.6,0.0,0.0,1347.839,1347.839,0.0,0.0,0.5169,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-119935-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Interior,Wicked Choccy's,Wicked Choccy's,1116.6,1116.6,0.0,0.0,1346.814,1346.814,0.0,0.0,0.6763,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-145177-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Atlantic,Wicked Choccy's,Wicked Choccy's,1666.6,1666.6,0.0,0.0,1361.621,1361.621,0.0,0.0,0.5169,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-127761-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1378.331,1378.331,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-105494-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1487.53,1482.859,-4.671,0.1241,-0.0001,0.0031,0.5927,1.0,0.2093,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2023-125164-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1544.392,1544.392,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-158694-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1337.984,1334.731,-3.253,0.1241,-0.0001,0.0024,0.5927,1.0,0.2092,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2023-163384-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1314.408,1320.977,6.569,0.1241,-0.0001,-0.005,0.5927,1.0,0.2081,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2023-145177-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1397.15,1397.15,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-145177-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1476.0,1476.0,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-158694-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1356.095,1364.331,8.236,0.1241,-0.0001,-0.0061,0.5927,1.0,0.208,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2023-145177-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Atlantic,Wicked Choccy's,Wicked Choccy's,1666.6,1666.6,0.0,0.0,1428.057,1428.057,0.0,0.0,0.5169,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-158694-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1337.984,1334.731,-3.253,0.1241,-0.0001,0.0024,0.5927,1.0,0.2092,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2023-136581-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1458.948,1458.948,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-163384-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1321.097,1328.099,7.002,0.1241,-0.0001,-0.0053,0.5927,1.0,0.2081,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2023-145177-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Atlantic,Wicked Choccy's,Wicked Choccy's,1666.6,1666.6,0.0,0.0,1476.534,1476.534,0.0,0.0,0.5169,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-152940-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1366.725,1368.232,1.507,0.1241,-0.0001,-0.0011,0.5927,1.0,0.2087,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2023-158694-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Pacific,Wicked Choccy's,Lot's O' Nuts,2428.5,614.5,-1814.0,74.7,1355.159,1434.504,79.345,0.747,0.8219,-0.0586,0.4416,1.0,0.6284,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2023-115588-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Atlantic,Wicked Choccy's,Wicked Choccy's,1666.6,1666.6,0.0,0.0,1352.568,1352.568,0.0,0.0,0.5169,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-105494-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1323.234,1328.146,4.912,0.1241,-0.0001,-0.0037,0.5927,1.0,0.2083,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2023-115588-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1356.356,1356.356,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-145177-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1304.686,1304.686,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-144547-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Lot's O' Nuts,Wicked Choccy's,2068.1,1385.4,-682.7,33.01,1360.252,1372.312,12.061,0.3301,0.5984,-0.0089,0.5927,1.0,0.4396,0.8811,STRONG RECOMMEND,Low,MODERATE,
US-2023-145177-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1304.686,1304.686,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-140935-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Lot's O' Nuts,Wicked Choccy's,2068.1,1385.4,-682.7,33.01,1356.884,1434.515,77.631,0.3301,0.5984,-0.0572,0.5927,1.0,0.4323,0.8811,STRONG RECOMMEND,Low,MODERATE,
US-2023-127761-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Atlantic,Wicked Choccy's,Wicked Choccy's,1666.6,1666.6,0.0,0.0,1433.936,1433.936,0.0,0.0,0.5169,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-145548-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Atlantic,Wicked Choccy's,Wicked Choccy's,1666.6,1666.6,0.0,0.0,1386.492,1386.492,0.0,0.0,0.5169,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-124506-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Lot's O' Nuts,Wicked Choccy's,2068.1,1385.4,-682.7,33.01,1408.208,1422.541,14.333,0.3301,0.5984,-0.0102,0.5927,1.0,0.4394,0.8811,STRONG RECOMMEND,Low,MODERATE,
US-2023-116722-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Pacific,Wicked Choccy's,Lot's O' Nuts,2428.5,614.5,-1814.0,74.7,1360.676,1402.09,41.414,0.747,0.8219,-0.0304,0.4416,1.0,0.6326,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2023-130799-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1338.681,1348.689,10.009,0.1241,-0.0001,-0.0075,0.5927,1.0,0.2078,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2023-116722-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1362.743,1362.631,-0.111,0.1241,-0.0001,0.0001,0.5927,1.0,0.2089,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2023-164196-OTH-GUM-21000,OTH-GUM-21000,Wonka Gum,Other,Interior,Secret Factory,The Other Factory,941.0,781.7,-159.3,16.93,1486.291,1485.084,-1.207,0.1693,0.7734,0.0008,0.9902,0.6,0.4202,0.7997,STRONG RECOMMEND,Medium,LOW,minority_factory
US-2023-131968-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,Lot's O' Nuts,Wicked Choccy's,1817.6,201.3,-1616.3,88.93,1455.564,1423.875,-31.69,0.8893,0.9417,0.0218,0.5927,1.0,0.7537,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2023-145548-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1450.943,1450.943,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-103128-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Lot's O' Nuts,Wicked Choccy's,2068.1,1385.4,-682.7,33.01,1522.115,1496.428,-25.686,0.3301,0.5984,0.0169,0.5927,1.0,0.4435,0.8811,STRONG RECOMMEND,Low,MODERATE,
US-2023-145548-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1483.729,1483.729,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-116722-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1438.346,1439.044,0.698,0.1241,-0.0001,-0.0005,0.5927,1.0,0.2088,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2023-131968-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Wicked Choccy's,Wicked Choccy's,567.8,567.8,0.0,0.0,1352.103,1352.103,0.0,0.0,0.8354,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-145548-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1425.011,1425.011,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-124667-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Atlantic,Wicked Choccy's,Wicked Choccy's,1666.6,1666.6,0.0,0.0,1354.645,1354.645,0.0,0.0,0.5169,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-145548-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Atlantic,Wicked Choccy's,Wicked Choccy's,1666.6,1666.6,0.0,0.0,1386.492,1386.492,0.0,0.0,0.5169,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-145548-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1363.446,1363.446,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-124506-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Lot's O' Nuts,Wicked Choccy's,2068.1,1385.4,-682.7,33.01,1441.69,1465.916,24.226,0.3301,0.5984,-0.0168,0.5927,1.0,0.4384,0.8811,STRONG RECOMMEND,Low,MODERATE,
US-2023-124667-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Wicked Choccy's,Wicked Choccy's,1666.6,1666.6,0.0,0.0,1480.58,1480.58,0.0,0.0,0.5169,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-139878-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Wicked Choccy's,Wicked Choccy's,1116.6,1116.6,0.0,0.0,1367.675,1367.675,0.0,0.0,0.6763,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-124590-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1422.281,1422.281,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-124590-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1381.529,1381.529,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-124590-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1363.762,1363.762,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-149349-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Interior,Wicked Choccy's,Wicked Choccy's,1116.6,1116.6,0.0,0.0,1416.648,1416.648,0.0,0.0,0.6763,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-164399-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Wicked Choccy's,Lot's O' Nuts,2428.5,614.5,-1814.0,74.7,1389.353,1478.569,89.216,0.747,0.8219,-0.0642,0.4416,1.0,0.6276,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2023-124590-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1390.061,1390.061,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-152170-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Lot's O' Nuts,Wicked Choccy's,2068.1,1385.4,-682.7,33.01,1298.871,1392.781,93.91,0.3301,0.5984,-0.0723,0.5927,1.0,0.4301,0.8811,STRONG RECOMMEND,Low,MODERATE,
US-2023-152170-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Lot's O' Nuts,Wicked Choccy's,2068.1,1385.4,-682.7,33.01,1324.897,1418.901,94.003,0.3301,0.5984,-0.071,0.5927,1.0,0.4303,0.8811,STRONG RECOMMEND,Low,MODERATE,
US-2023-152170-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Lot's O' Nuts,Wicked Choccy's,2068.1,1385.4,-682.7,33.01,1298.871,1392.781,93.91,0.3301,0.5984,-0.0723,0.5927,1.0,0.4301,0.8811,STRONG RECOMMEND,Low,MODERATE,
US-2023-134348-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Wicked Choccy's,Lot's O' Nuts,2428.5,614.5,-1814.0,74.7,1565.451,1502.261,-63.19,0.747,0.8219,0.0404,0.4416,1.0,0.643,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2023-134348-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1560.602,1559.28,-1.322,0.1241,-0.0001,0.0008,0.5927,1.0,0.209,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2023-152170-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Interior,Lot's O' Nuts,Wicked Choccy's,2068.1,1385.4,-682.7,33.01,1385.773,1456.078,70.305,0.3301,0.5984,-0.0507,0.5927,1.0,0.4333,0.8811,STRONG RECOMMEND,Low,MODERATE,
US-2023-124590-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1398.73,1398.73,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-152170-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Lot's O' Nuts,Wicked Choccy's,2068.1,1385.4,-682.7,33.01,1298.871,1392.781,93.91,0.3301,0.5984,-0.0723,0.5927,1.0,0.4301,0.8811,STRONG RECOMMEND,Low,MODERATE,
US-2023-134348-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Wicked Choccy's,Lot's O' Nuts,2428.5,614.5,-1814.0,74.7,1456.388,1436.568,-19.82,0.747,0.8219,0.0136,0.4416,1.0,0.6391,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2023-164399-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1414.413,1413.282,-1.131,0.1241,-0.0001,0.0008,0.5927,1.0,0.209,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2023-128972-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Lot's O' Nuts,Wicked Choccy's,2068.1,1385.4,-682.7,33.01,1319.654,1404.041,84.387,0.3301,0.5984,-0.0639,0.5927,1.0,0.4313,0.8811,STRONG RECOMMEND,Low,MODERATE,
US-2023-149461-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1488.488,1484.708,-3.78,0.1241,-0.0001,0.0025,0.5927,1.0,0.2093,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2023-147683-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1434.733,1436.838,2.106,0.1241,-0.0001,-0.0015,0.5927,1.0,0.2087,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2023-155488-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Wicked Choccy's,Lot's O' Nuts,2428.5,614.5,-1814.0,74.7,1421.337,1424.717,3.38,0.747,0.8219,-0.0024,0.4416,1.0,0.6367,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2023-101336-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1382.037,1382.037,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-162103-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Wicked Choccy's,Wicked Choccy's,1116.6,1116.6,0.0,0.0,1376.799,1376.799,0.0,0.0,0.6763,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-113677-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Wicked Choccy's,Wicked Choccy's,1666.6,1666.6,0.0,0.0,1390.559,1390.559,0.0,0.0,0.5169,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-118570-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1364.646,1364.646,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-101336-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Wicked Choccy's,Wicked Choccy's,1666.6,1666.6,0.0,0.0,1391.033,1391.033,0.0,0.0,0.5169,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2023-101336-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1449.609,1449.609,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
